2013/3/18,11:30:00,12297.07,12297.07,12297.07,12297.07,12401.1552,0.991606814,0,0.2246121298,119.0625
2013/3/18,12:30:00,12303.25,12328.94,12324.48,12290.8,12402.666,0.990980488,0,0.2061882934,119.0625
2013/3/18,13:00:00,12325.1,12335.45,12328.44,12320.74,12402.98,0.993369335,1,0.2941643159,119.0625
2013/3/18,13:30:00,12335.6,12319.87,12321.57,12311.46,12405.2532,0.992439235,0,0.2668958627,119.0625
2013/3/18,14:00:00,12316.98,12258.61,12313.57,12248.25,12405.3924,0.987332734,0,0.0811589093,119.0625
2013/3/18,14:30:00,12251.48,12240.3,12259.33,12233.46,12402.2008,0.986394286,0,0.0520381261,119.0625
2013/3/18,15:00:00,12220.63,12220.63,12220.63,12220.63,12398.3112,0.985668919,0,0,119.0625
2013/3/19,9:00:00,12405.61,12449.78,12440.35,12423.45,12393.7476,1.002396563,1,0.8226323261,132.125
2013/3/19,9:30:00,12447.97,12461.72,12461.35,12451.16,12395.438,1.004495364,1,0.9310581583,132.125
2013/3/19,10:00:00,12449.82,12443.78,12439.2,12434.79,12395.3536,1.003181547,0,0.5563030886,132.125
2013/3/19,10:30:00,12446.24,12467.3,12456.44,12437.39,12393.4244,1.003547494,1,0.5630568616,132.125
2013/3/19,11:00:00,12460.87,12469.36,12475.36,12464.77,12392.2448,1.005852467,1,0.6216801202,132.125
2013/3/19,11:30:00,12467.18,12467.18,12467.18,12467.18,12393.3084,1.005960604,1,0.6278169642,132.125
2013/3/19,12:30:00,12467.04,12454.64,12461.42,12448.3,12393.214,1.004444852,0,0.5703870725,132.125
2013/3/19,13:00:00,12448.82,12461.15,12456.82,12448.2,12391.7608,1.004554575,0,0.5701365401,132.125
2013/3/19,13:30:00,12457.23,12451.38,12457.23,12440.66,12389.6692,1.00411559,0,0.5512463986,132.125
2013/3/19,14:00:00,12449.62,12447.63,12451.22,12441.82,12386.1964,1.004490773,1,0.5541525742,132.125
2013/3/19,14:30:00,12443.23,12480.7,12477.68,12463.52,12382.5668,1.006537675,1,0.2040951459,132.125
2013/3/19,15:00:00,12468.23,12468.23,12468.23,12468.23,12380.6304,1.007075536,1,0.1807665279,132.125
2013/3/21,9:00:00,12592,12646.75,12637.07,12605.6,12378.264,1.018365742,1,0.923347208,120.2723214286
2013/3/21,9:30:00,12638.8,12632.38,12625.28,12604.22,12380.05,1.018107358,0,0.841301059,120.2723214286
2013/3/21,10:00:00,12627.7,12621.37,12625.45,12613.34,12391.8804,1.017871347,1,0.8854022458,120.2723214286
2013/3/21,10:30:00,12614.96,12630.59,12624.51,12610.16,12402.9064,1.016710083,0,0.869097062,120.2723214286
2013/3/21,11:00:00,12631.09,12627.26,12627.44,12619.78,12414.1928,1.016560658,1,0.9184228067,120.2723214286
2013/3/21,11:30:00,12620.67,12620.67,12618.01,12618.01,12426.5152,1.015410177,0,0.9093472799,120.2723214286
2013/3/21,12:30:00,12624.41,12623.18,12624.16,12619.4,12439.3196,1.014476708,1,0.9178434537,120.2723214286
2013/3/21,13:00:00,12619.83,12624.97,12620.92,12615.5,12452.2128,1.013113107,0,0.898174299,120.2723214286
2013/3/21,13:30:00,12621.95,12615.19,12616.84,12605.52,12465.2008,1.011256874,0,0.8478414364,120.2723214286
2013/3/21,14:00:00,12606.07,12629.68,12623.54,12595.36,12476.592,1.009519266,0,0.7966007666,120.2723214286
2013/3/21,14:30:00,12626.73,12628.46,12618.17,12614.06,12487.948,1.010098697,1,0.891952645,120.2723214286
2013/3/21,15:00:00,12635.69,12635.69,12635.69,12635.69,12502.5804,1.01064657,1,1,120.2723214286
2013/3/22,9:00:00,12498.51,12504.03,12498.51,12482.51,12518.6696,0.997111546,0,0.4545454545,132.7232142857
2013/3/22,9:30:00,12481.5,12483.98,12478.06,12464.37,12529.1448,0.99483007,0,0.4234755687,132.7232142857
2013/3/22,10:00:00,12471.49,12480.76,12472.67,12468.95,12530.7816,0.995065623,1,0.4388881411,132.7232142857
2013/3/22,10:30:00,12468.45,12456.88,12464.57,12449.7,12531.4932,0.993472989,0,0.3741082245,132.7232142857
2013/3/22,11:00:00,12456,12454.02,12445.81,12437.41,12532.0896,0.992445027,0,0.3327500337,132.7232142857
2013/3/22,11:30:00,12446.68,12446.68,12446.68,12446.68,12532.0904,0.993184665,1,0.3639453493,132.7232142857
2013/3/22,12:30:00,12468.9,12470.35,12467.79,12456.19,12531.3668,0.99400091,1,0.3959483107,132.7232142857
2013/3/22,13:00:00,12470.5,12452.92,12459,12446.51,12530.9272,0.993263292,0,0.3633732669,132.7232142857
2013/3/22,13:30:00,12451.15,12462.66,12449.92,12435.5,12530.8556,0.992390336,0,0.3263225199,132.7232142857
2013/3/22,14:00:00,12448.28,12427.37,12446.02,12397.37,12530.3476,0.989387557,0,0.1980078072,132.7232142857
